#ip addr, router1, port on router1, valid till
198.189.72.3,sha-cc,FastEthernet0/0,253402300799
137.164.39.152,sha-cc,Loopback0,253402300799
137.164.16.167,oak-core1,Loopback2,253402300799
137.164.46.42,oak-core1,TenGigE0/4/0/0,1307156725
137.164.47.131,oak-core1,TenGigE0/4/0/0,253402300799
137.164.22.110,oak-core1,TenGigE0/2/0/7,1225915821
137.164.47.117,oak-core1,TenGigE0/2/0/4,1297497932
137.164.47.117,oak-core1,TenGigE0/2/0/4,253402300799
137.164.47.154,oak-core1,TenGigE0/4/0/3,253402300799
137.164.46.59,oak-core1,GigabitEthernet0/1/0/2,1227168767
137.164.46.59,oak-core1,GigabitEthernet0/1/0/2,1227585920
137.164.46.59,oak-core1,GigabitEthernet0/1/0/2,1245107118
137.164.47.11,oak-core1,GigabitEthernet0/1/0/3,1215112206
137.164.47.11,oak-core1,GigabitEthernet0/1/0/3,1227168767
137.164.47.11,oak-core1,GigabitEthernet0/1/0/3,1227585920
137.164.47.11,oak-core1,GigabitEthernet0/1/0/3,1256267132
137.164.47.11,oak-core1,GigabitEthernet0/1/0/3,1264450251
137.164.47.113,oak-core1,TenGigE0/2/0/0,1297497932
137.164.47.113,oak-core1,TenGigE0/2/0/0,253402300799
137.164.47.158,oak-core1,TenGigE0/2/0/1,1297497932
137.164.47.158,oak-core1,TenGigE0/2/0/1,253402300799
137.164.46.59,oak-core1,GigabitEthernet0/6/0/6,1227183009
137.164.46.59,oak-core1,GigabitEthernet0/6/0/6,1248217521
137.164.46.63,oak-core1,GigabitEthernet0/6/0/1,1245107118
137.164.16.136,oak-core1,Loopback0,253402300799
137.164.46.55,oak-core1,GigabitEthernet0/1/0/0,1227168767
137.164.46.55,oak-core1,GigabitEthernet0/1/0/0,1227585920
137.164.46.55,oak-core1,GigabitEthernet0/1/0/0,1245107118
137.164.46.57,oak-core1,GigabitEthernet0/1/0/1,1227168767
137.164.46.57,oak-core1,GigabitEthernet0/1/0/1,1227585920
137.164.46.57,oak-core1,GigabitEthernet0/1/0/1,1245107118
137.164.46.61,oak-core1,GigabitEthernet0/6/0/0,1245107118
137.164.47.22,oak-core1,TenGigE0/5/0/1,1317308779
137.164.46.215,oak-core1,TenGigE0/5/0/0,1207955394
137.164.46.213,oak-core1,TenGigE0/5/0/0,1313435136
137.164.22.25,oak-core1,TenGigE0/5/0/0,1347966387
137.164.47.131,oak-core1,TenGigE0/5/0/3,1317308779
137.164.22.25,oak-core1,TenGigE0/5/0/3,1348211254
137.164.22.25,oak-core1,TenGigE0/5/0/3,253402300799
137.164.46.215,oak-core1,TenGigE0/5/0/2,1224141012
137.164.46.215,oak-core1,TenGigE0/5/0/2,1242932717
137.164.47.135,oak-core1,TenGigE0/5/0/2,1317308779
137.164.46.101,oak-core1,TenGigE0/1/0/1,1290024663
137.164.46.2,oak-core1,TenGigE0/1/0/1,253402300799
137.164.46.99,oak-core1,TenGigE0/1/0/0,1290024663
137.164.46.0,oak-core1,TenGigE0/1/0/0,253402300799
137.164.47.123,oak-core1,TenGigE0/1/0/3,1300870936
137.164.46.42,oak-core1,TenGigE0/1/0/3,253402300799
137.164.46.66,oak-core1,TenGigE0/1/0/2,1300870936
137.164.46.66,oak-core1,TenGigE0/1/0/2,253402300799
137.164.46.65,oak-core1,GigabitEthernet0/6/0/2,1245107118
137.164.46.57,oak-core1,GigabitEthernet0/6/0/5,1227183009
137.164.46.66,oak-core1,TenGigE0/0/0/0,1300100769
137.164.46.66,oak-core1,TenGigE0/0/0/0,1307502322
137.164.47.22,oak-core1,TenGigE0/0/0/0,253402300799
137.164.47.123,oak-core1,TenGigE0/0/0/1,1300100769
137.164.47.123,oak-core1,TenGigE0/0/0/1,253402300799
137.164.47.127,oak-core1,TenGigE0/0/0/2,1300100769
137.164.47.127,oak-core1,TenGigE0/0/0/2,253402300799
137.164.46.55,oak-core1,GigabitEthernet0/6/0/4,1227183009
137.164.47.13,oak-core1,GigabitEthernet0/6/0/3,1264450251
137.164.47.175,oak-core1,TenGigE0/4/0/1,253402300799
137.164.47.19,oak-core1,TenGigE0/7/0/3,1300870936
137.164.46.213,oak-core1,TenGigE0/7/0/3,253402300799
137.164.47.127,oak-core1,TenGigE0/7/0/2,1300870936
137.164.46.29,oak-core1,TenGigE0/7/0/2,253402300799
137.164.46.2,oak-core1,TenGigE0/7/0/1,1290024663
137.164.46.101,oak-core1,TenGigE0/7/0/1,1309921844
137.164.46.101,oak-core1,TenGigE0/7/0/1,253402300799
137.164.46.0,oak-core1,TenGigE0/7/0/0,1290024663
137.164.46.99,oak-core1,TenGigE0/7/0/0,1309921844
137.164.46.99,oak-core1,TenGigE0/7/0/0,253402300799
137.164.47.19,oak-core1,TenGigE0/0/0/3,1300100769
137.164.47.19,oak-core1,TenGigE0/0/0/3,253402300799
137.164.46.29,oak-core1,TenGigE0/4/0/2,1313435136
137.164.47.135,oak-core1,TenGigE0/4/0/2,253402300799
137.164.45.3,oak-ts-mgmt,FastEthernet0/0.53,253402300799
137.164.18.134,oak-ts-mgmt,FastEthernet0/0,1287132119
1.1.1.1,oak-ts-mgmt,Loopback0,253402300799
137.164.18.134,oak-ts-mgmt,FastEthernet0/0.10,253402300799
204.102.250.1,cof-lib,Ethernet0,1120006810
137.164.33.178,cof-lib,Serial0,1120006810
137.164.39.193,cof-lib,Loopback0,1120006810
137.164.18.198,tus-sw-1-mgmt,Vlan10,1293710413
137.164.8.18,sb-coe-ts,Ethernet0,1336033813
1.1.1.1,sb-coe-ts,Loopback0,1336033813
137.164.19.34,tri-agg-sw-1,FastEthernet1,253402300799
137.164.18.197,tus-ts-mgmt,FastEthernet0/0,253402300799
1.1.1.1,tus-ts-mgmt,Loopback0,253402300799
137.164.6.50,137.164.6.50,Ethernet0,1089892813
207.62.211.5,cc-ccdo-1,GigabitEthernet0/2,253402300799
137.164.1.199,cc-ccdo-1,GigabitEthernet0/1,253402300799
137.164.2.26,cc-ccdo-1,Loopback0,253402300799
137.164.7.193,imp-coe,FastEthernet0/0/0,1221526812
137.164.39.63,imp-coe,Loopback0,1221526812
137.164.14.41,imp-coe,GigabitEthernet6/0/0,1221526812
137.164.32.133,imp-coe,POS4/0/0,1221526812
137.164.34.66,imp-coe,Serial1/0/1,1196301949
137.164.21.158,svl-ts-1-mgmt,FastEthernet0/0.47,1253142673
137.164.45.130,svl-ts-1-mgmt,FastEthernet0/0.61,1277282545
137.164.45.2,svl-ts-1-mgmt,FastEthernet0/0.53,1277282545
1.1.1.1,svl-ts-1-mgmt,Loopback0,253402300799
137.164.21.14,svl-ts-1-mgmt,FastEthernet0/0.11,1211445668
137.164.21.14,svl-ts-1-mgmt,FastEthernet0/0.11,1253142673
137.164.18.102,svl-ts-1-mgmt,FastEthernet0/0.10,253402300799
137.164.32.71,oxn-cc,Serial1/0,253402300799
207.233.106.1,oxn-cc,FastEthernet0/0,253402300799
137.164.39.38,oxn-cc,Loopback0,253402300799
137.164.22.172,cyp-6509-msfc,Serial6/0/1,1235095212
137.164.22.170,cyp-6509-msfc,Serial6/0/0,1235095212
137.164.81.1,cyp-6509-msfc,Vlan81,1235095212
137.164.80.1,cyp-6509-msfc,Vlan80,1235095212
137.164.83.1,cyp-6509-msfc,Vlan83,1232849590
137.164.83.241,cyp-6509-msfc,Vlan83,1235095212
137.164.82.1,cyp-6509-msfc,Vlan82,1232849590
137.164.86.1,cyp-6509-msfc,Vlan82,1235095212
137.164.30.49,cyp-6509-msfc,Vlan85,1141351683
137.164.84.1,cyp-6509-msfc,Vlan84,1232849590
137.164.86.1,cyp-6509-msfc,Vlan86,1183770373
152.49.0.41,cyp-6509-msfc,Tunnel22,1228962083
152.49.0.45,cyp-6509-msfc,Tunnel23,1091149625
152.49.0.95,cyp-6509-msfc,Tunnel23,1120824496
152.49.0.67,cyp-6509-msfc,Tunnel28,1120824496
137.164.19.225,cyp-6509-msfc,Vlan10,1235095212
137.164.85.17,cyp-6509-msfc,Vlan851,1232197953
137.164.85.1,cyp-6509-msfc,Vlan850,1232197953
152.49.0.17,cyp-6509-msfc,Tunnel9,1228962083
152.49.0.13,cyp-6509-msfc,Tunnel8,1228962083
137.164.16.54,cyp-6509-msfc,Loopback2,1120824496
152.49.0.63,cyp-6509-msfc,Tunnel7,1120824496
152.49.0.9,cyp-6509-msfc,Tunnel6,1228962083
152.49.0.55,cyp-6509-msfc,Tunnel3,1120824496
152.49.0.1,cyp-6509-msfc,Tunnel2,1228962083
152.49.0.71,cyp-6509-msfc,Tunnel10,1120824496
152.49.0.75,cyp-6509-msfc,Tunnel13,1120824496
152.49.0.21,cyp-6509-msfc,Tunnel12,1228962083
137.164.16.52,cyp-6509-msfc,Loopback0,1235095212
137.164.86.1,cyp-6509-msfc,Loopback1,1232849590
209.129.168.250,berk-cc-1,GigabitEthernet0/3,253402300799
137.164.34.168,berk-cc-1,GigabitEthernet0/2,253402300799
137.164.1.79,berk-cc-1,GigabitEthernet0/1,253402300799
137.164.39.171,berk-cc-1,Loopback0,253402300799
137.164.20.250,tus-dis-sw-1,Vlan630,1329523667
137.164.18.199,tus-dis-sw-1,Vlan10,253402300799
137.164.20.250,tus-dis-sw-1,Vlan30,1327032446
169.237.233.9,ucd-gk,GigabitEthernet0/0,253402300799
137.164.18.50,lax-818-6509,Vlan9,1100908807
137.164.18.50,lax-818-6509,Vlan800,1089255752
137.164.40.20,we,FastEthernet4/0,1107828338
137.164.40.20,we,FastEthernet4/0,1131069611
137.164.33.233,we,Serial2/0,1131069611
137.145.4.1,we,GigabitEthernet0/0,1122909305
137.164.39.199,we,Loopback0,1131069611
130.150.205.1,we,FastEthernet4/1,1122909305
137.164.33.235,we,Serial3/0,1131069611
207.233.90.250,207.233.90.250,FastEthernet0/0,1099559961
130.65.24.1,sj-csu-gk,Vlan2,253402300799
137.164.6.51,sbar-coe-sw-1,VLAN10,1132165361
207.233.40.231,sb-cc-gk,FastEthernet0/0,253402300799
137.164.8.82,bu-ele-ts,Ethernet0,253402300799
1.1.1.1,bu-ele-ts,Loopback0,253402300799
134.139.196.18,lb-csu-gk,FastEthernet0/0,253402300799
137.164.39.138,cal-coe,Loopback0,253402300799
137.164.34.9,cal-coe,Serial1/1,1233839580
137.164.34.12,cal-coe,Serial1/0,1235135519
137.164.7.113,cal-coe,FastEthernet0/0/0,1199585529
137.164.34.12,cal-coe,Serial1/0/0,1199585529
137.164.13.81,cal-coe,FastEthernet0/0/1,1090544793
137.164.38.25,cal-coe,FastEthernet0/0/1,1147137296
137.164.38.65,cal-coe,FastEthernet0/0/1,1199585529
137.164.34.9,cal-coe,Serial1/0/1,1199585529
137.164.38.65,cal-coe,GigabitEthernet0/3,253402300799
137.164.1.45,cal-coe,GigabitEthernet0/2,253402300799
137.164.1.20,cal-coe,GigabitEthernet0/1,253402300799
137.164.38.65,cal-coe,FastEthernet4/1,1243905096
137.164.7.113,cal-coe,FastEthernet4/0,253402300799
204.102.84.11,pv-cc-gk,Vlan1,1145560751
204.102.84.11,pv-cc-gk,Vlan1,1237248503
204.102.84.11,pv-cc-gk,FastEthernet0/0,253402300799
207.233.80.13,noc-cc-1,GigabitEthernet0/3,253402300799
137.164.34.202,noc-cc-1,GigabitEthernet0/2,253402300799
137.164.1.163,noc-cc-1,GigabitEthernet0/1,1327112040
137.164.3.36,noc-cc-1,GigabitEthernet0/1,253402300799
137.164.2.14,noc-cc-1,Loopback0,253402300799
137.164.18.71,sdg-dis-sw-1,Vlan10,253402300799
137.164.1.36,sdg-dis-sw-1,Vlan226,1311649536
192.168.1.2,sdg-dis-sw-1,Vlan357,253402300799
137.164.1.220,sdg-dis-sw-1,Vlan225,1294949109
137.164.42.58,sd-csu-sw-3-mgmt,Vlan235,1325211516
137.164.18.82,sd-csu-sw-3-mgmt,Vlan10,253402300799
137.164.32.79,vc-ccd,Serial1/0,1158800412
207.62.1.1,vc-ccd,FastEthernet0/1,1153962751
207.62.4.20,vc-ccd,FastEthernet0/0,1158368804
137.164.39.15,vc-ccd,Loopback0,1158800412
137.164.41.99,ful-csu-sw-2-mgmt,Vlan110,1345204835
137.164.1.147,ful-csu-sw-2-mgmt,Vlan220,1345204835
207.62.214.29,cc-cc-1,GigabitEthernet0/3,253402300799
137.164.34.166,cc-cc-1,GigabitEthernet0/2,1316952805
137.164.1.75,cc-cc-1,GigabitEthernet0/1,253402300799
137.164.39.196,cc-cc-1,Loopback0,253402300799
128.114.1.46,ucsc-gk,GigabitEthernet0/0,253402300799
137.164.9.226,yol-coe-ts,Ethernet0,1339317009
1.1.1.1,yol-coe-ts,Loopback0,1339317009
137.164.18.236,mcit-sw-2-mgmt,Vlan10,253402300799
137.164.26.188,mcit-sw-2-mgmt,Vlan361,253402300799
137.164.41.190,mcit-sw-2-mgmt,FastEthernet1,253402300799
192.86.78.1,ful-cc,GigabitEthernet0/3,1217811937
192.86.78.1,ful-cc,FastEthernet0/0,1217034714
137.164.39.51,ful-cc,Loopback0,1333800894
137.164.32.101,ful-cc,Serial2/0,1333800894
137.145.200.65,sta-csu,Ethernet0/0,1127005210
130.17.1.220,sta-csu,GigabitEthernet0/0,1127005210
137.164.39.170,sta-csu,Loopback0,1127005210
137.164.33.53,sta-csu,POS1/0,1127005210
137.164.7.194,imp-coe-ts,Ethernet0,1219307406
137.164.6.114,ker-coe-ts,Ethernet0,1338107413
1.1.1.1,ker-coe-ts,Loopback0,1338107413
137.164.3.105,sfo-agg1,GigabitEthernet1/0/0.201,253402300799
137.164.41.57,sfo-agg1,GigabitEthernet1/0/0.126,253402300799
137.164.50.16,sfo-agg1,GigabitEthernet1/0/0.123,253402300799
137.164.1.226,sfo-agg1,GigabitEthernet0/0/2.129,253402300799
137.164.22.32,sfo-agg1,POS6/0,253402300799
198.32.251.224,sfo-agg1,GigabitEthernet0/0/1.496,1276844736
137.164.22.24,sfo-agg1,GigabitEthernet5/0/0,253402300799
137.164.22.35,sfo-agg1,POS7/0,1298966835
137.164.22.35,sfo-agg1,POS7/0,1349291190
137.164.41.57,sfo-agg1,GigabitEthernet0/0/3,1342105635
137.164.35.40,sfo-agg1,GigabitEthernet0/0/4,253402300799
137.164.35.96,sfo-agg1,GigabitEthernet0/0/5,253402300799
137.164.41.57,sfo-agg1,GigabitEthernet0/0/6,1298462730
137.164.47.0,sfo-agg1,GigabitEthernet0/0/8,1279148716
137.164.3.6,sfo-agg1,GigabitEthernet0/0/7.2023,253402300799
137.164.1.196,sfo-agg1,GigabitEthernet0/0/7.2020,1324526843
137.164.24.4,sfo-agg1,GigabitEthernet0/0/7.2021,1324325186
137.164.16.86,sfo-agg1,Loopback0,253402300799
137.164.16.1,sfo-agg1,Loopback1,253402300799
137.164.19.17,sfo-agg1,GigabitEthernet0/0/1.10,253402300799
137.164.22.26,sfo-agg1,GigabitEthernet2/0/0,253402300799
137.164.20.33,sfo-agg1,GigabitEthernet0/0/9.10,253402300799
137.164.3.8,sfo-agg1,GigabitEthernet1/0/0.192,1324353987
137.164.3.8,sfo-agg1,GigabitEthernet1/0/0.192,253402300799
137.164.41.212,sfo-agg1,GigabitEthernet0/0/1.300,1324526843
192.207.184.253,eb-csu-ts-mgmt,Ethernet0,1245313806
1.1.1.1,eb-csu-ts-mgmt,Loopback0,1245313806
137.164.42.83,riv-ts-2-mgmt,FastEthernet0/0,253402300799
1.1.1.1,riv-ts-2-mgmt,Loopback0,253402300799
137.164.6.51,dcp-sanbarcoe-sw-mgmt,VLAN10,1113739212
147.144.3.50,147.144.3.50,FastEthernet0/0,1099559958
209.129.16.1,sd-ccd,GigabitEthernet0/3,1258377147
209.129.16.2,sd-ccd,GigabitEthernet0/3,253402300799
209.129.28.1,sd-ccd,GigabitEthernet0/2,1258377147
209.129.28.2,sd-ccd,GigabitEthernet0/2,253402300799
137.164.35.129,sd-ccd,GigabitEthernet0/1,253402300799
137.164.39.222,sd-ccd,Loopback0,253402300799
137.164.34.45,sj-coe,Serial2/0,1202781964
137.164.32.251,sj-coe,POS0/1/0,1197219030
137.164.39.121,sj-coe,Loopback0,253402300799
137.164.7.65,sj-coe,FastEthernet0/0/0,1197219030
137.164.34.45,sj-coe,Serial1/0/0,1197219030
204.129.132.249,sj-coe,FastEthernet0/0/1,1197219030
137.164.32.251,sj-coe,POS1/0,1216170382
204.129.132.249,sj-coe,GigabitEthernet0/3,253402300799
137.164.34.98,sj-coe,GigabitEthernet0/2,1266458898
137.164.34.98,sj-coe,GigabitEthernet0/2,253402300799
137.164.35.143,sj-coe,GigabitEthernet0/1,253402300799
204.129.132.249,sj-coe,FastEthernet4/1,1219367437
137.164.7.65,sj-coe,FastEthernet4/0,253402300799
204.129.254.1,sj-coe,GigabitEthernet3/0,253402300799
137.164.34.163,col-cc,FastEthernet0/1,1292494171
137.164.33.47,col-cc,Serial2/0,253402300799
137.164.34.163,col-cc,GigabitEthernet0/2,253402300799
198.189.194.251,col-cc,GigabitEthernet0/1,253402300799
198.189.194.254,col-cc,FastEthernet0/0,1268446350
198.189.194.251,col-cc,FastEthernet0/0,1292494171
137.164.39.211,col-cc,Loopback0,253402300799
137.164.1.212,sac-agg-sw-1,Vlan127,1295899832
137.164.18.164,sac-agg-sw-1,FastEthernet1,253402300799
137.164.40.27,nor-csu-sw-1-mgmt,Vlan110,1343304753
137.164.40.27,nor-csu-sw-1-mgmt,Vlan249,253402300799
137.164.42.84,riv-hpr-sw-1,Vlan10,253402300799
ip address 137.164.18.54,losa2-pw-sw-1,management,253402300799
ip address 10.1.1.2,losa2-pw-sw-1,ve,253402300799
137.164.18.103,svl-sw-1-mgmt,Vlan10,1297944013
207.62.73.241,ela-cc-1,GigabitEthernet0/3,253402300799
137.164.1.166,ela-cc-1,GigabitEthernet0/2,253402300799
137.164.34.129,ela-cc-1,GigabitEthernet0/1,253402300799
137.164.39.250,ela-cc-1,Loopback0,253402300799
198.188.255.64,ela-cc-2,FastEthernet0/1,1250856698
204.102.252.49,ela-cc-2,GigabitEthernet0/3,253402300799
198.188.255.64,ela-cc-2,GigabitEthernet0/2,253402300799
137.164.1.167,ela-cc-2,GigabitEthernet0/1,253402300799
204.102.252.49,ela-cc-2,FastEthernet0/0,1250856698
137.164.39.21,ela-cc-2,Loopback0,253402300799
137.164.32.37,ela-cc-2,Serial1/0,253402300799
198.188.255.1,cha-cc,GigabitEthernet0/3,253402300799
137.164.1.253,cha-cc,GigabitEthernet0/1,253402300799
198.188.255.1,cha-cc,FastEthernet0/0,1306834488
137.164.39.127,cha-cc,Loopback0,253402300799
137.164.32.95,cha-cc,Serial3/0,1307322434
137.164.40.23,sol-dc3,FastEthernet0/1.28,1333911645
137.164.40.5,sol-dc3,FastEthernet0/0.47,1145991790
137.164.18.226,sol-dc3,FastEthernet0/1.10,1333911645
137.164.40.3,sol-dc3,FastEthernet0/1.27,1145991790
137.164.33.85,sol-dc3,Serial0/0,1157684595
137.164.33.85,sol-dc3,Serial0/0,1205982261
137.164.33.89,sol-dc3,Serial0/1,1157684595
137.164.33.89,sol-dc3,Serial0/1,1205982261
137.164.16.41,sol-dc3,Loopback0,1333911645
137.164.18.225,sol-dc2,GigabitEthernet0/2.10,1221793814
137.164.22.215,sol-dc2,GigabitEthernet0/2.20,1111176151
137.164.16.11,sol-dc2,Loopback0,1333911645
137.164.16.1,sol-dc2,Loopback1,1333911645
137.164.40.22,sol-dc2,GigabitEthernet0/2.28,1333911645
137.164.22.211,sol-dc2,GigabitEthernet0/0.40,1104869005
137.164.22.26,sol-dc2,POS6/0,1105372969
137.164.22.27,sol-dc2,POS6/0,1205982261
137.164.46.177,sol-dc2,GigabitEthernet1/2,1333911645
137.164.46.179,sol-dc2,GigabitEthernet1/3,1333911645
137.164.32.228,sol-dc2,GigabitEthernet1/1,1206039879
137.164.22.213,sol-dc2,GigabitEthernet0/1,1105185763
137.164.22.213,sol-dc2,GigabitEthernet0/1,1333911645
137.164.22.211,sol-dc2,GigabitEthernet0/0,1103688162
137.164.22.211,sol-dc2,GigabitEthernet0/0,1105185763
137.164.22.211,sol-dc2,GigabitEthernet0/0,1333911645
137.164.22.27,sol-dc1,POS5/0,1105358589
137.164.40.4,sol-dc1,GigabitEthernet3/0.47,1105358589
137.164.22.212,sol-dc1,GigabitEthernet3/1,1333911645
137.164.18.225,sol-dc1,GigabitEthernet3/1.10,1105358589
137.164.22.28,sol-dc1,POS4/0,1205982261
137.164.22.210,sol-dc1,GigabitEthernet3/1.40,1105358589
137.164.40.2,sol-dc1,GigabitEthernet3/1.27,1105358589
137.164.32.240,sol-dc1,Serial6/0:6,1205982261
137.164.32.236,sol-dc1,Serial6/0:4,1185591791
137.164.32.238,sol-dc1,Serial6/0:5,1205982261
137.164.22.214,sol-dc1,GigabitEthernet3/1.20,1105358589
137.164.16.10,sol-dc1,Loopback0,1333911645
137.164.16.1,sol-dc1,Loopback1,1333911645
137.164.23.101,sol-dc1,GigabitEthernet3/2,1169064125
137.164.41.249,sol-dc1,GigabitEthernet3/2,1206039879
137.164.33.20,sol-dc1,Serial6/0:3,1205982261
137.164.22.210,sol-dc1,GigabitEthernet3/0,1333911645
137.164.41.161,sol-dc1,GigabitEthernet2/1,1206039879
137.164.46.171,sol-dc1,GigabitEthernet2/0,1215645016
137.164.42.201,sol-dc1,GigabitEthernet2/3,1206039879
137.164.41.169,sol-dc1,GigabitEthernet2/2,1203537798
137.164.41.169,sol-dc1,GigabitEthernet2/2,1204877061
137.164.46.173,sol-dc1,GigabitEthernet2/2,1333911645
137.164.32.41,gle-cc,Serial2/0,1226150484
207.233.94.254,gle-cc,GigabitEthernet0/3,1262225622
207.233.101.254,gle-cc,GigabitEthernet0/3,253402300799
137.164.32.255,gle-cc,GigabitEthernet0/1,1247101692
137.164.35.101,gle-cc,GigabitEthernet0/1,253402300799
207.233.94.254,gle-cc,FastEthernet0/0,1236820382
137.164.39.23,gle-cc,Loopback0,253402300799
137.164.32.41,gle-cc,Serial3/0,1288141654
137.164.32.41,gle-cc,Serial3/0,253402300799
137.164.9.178,yub-coe-ts,Ethernet0,1339317010
1.1.1.1,yub-coe-ts,Loopback0,1339317010
205.155.225.249,lp-cc-1,GigabitEthernet0/3,253402300799
137.164.34.198,lp-cc-1,GigabitEthernet0/2,1316952807
137.164.1.159,lp-cc-1,GigabitEthernet0/1,253402300799
137.164.2.11,lp-cc-1,Loopback0,253402300799
134.154.194.177,hay-csu-gk,FastEthernet0/0,1109811605
137.164.19.226,ucsf1-man-sw-1,Vlan13,253402300799
207.233.109.1,vc-cc,GigabitEthernet0/3,253402300799
137.164.1.33,vc-cc,GigabitEthernet0/1,253402300799
207.233.109.1,vc-cc,FastEthernet0/0,1217679034
137.164.39.42,vc-cc,Loopback0,253402300799
137.164.32.49,vc-cc,Serial2/0,1313025180
205.153.156.200,205.153.156.200,FastEthernet0/0,1099559960
129.8.58.12,fre-csu,FastEthernet2/0/0,1099585560
129.8.0.6,fre-csu,FastEthernet2/0/0,1126141200
129.8.0.10,fre-csu,FastEthernet3/0/0,1126141200
137.164.39.173,fre-csu,Loopback0,1126141200
137.164.33.61,fre-csu,POS1/1/0,1126141200
137.145.206.65,fre-csu,Ethernet0/0/3,1126141200
152.49.0.71,cyp-nlr-oob,Tunnel71,1228988827
152.49.0.57,cyp-nlr-oob,Tunnel57,1233222439
152.49.0.67,cyp-nlr-oob,Tunnel67,1228988827
152.49.0.135,cyp-nlr-oob,Loopback1,1233049655
152.49.0.65,cyp-nlr-oob,Tunnel65,1228988827
152.49.0.21,cyp-nlr-oob,Tunnel12,1233222439
137.164.16.254,cyp-nlr-oob,Loopback10,1329903012
137.164.16.253,cyp-nlr-oob,Loopback11,1230025636
152.49.0.33,cyp-nlr-oob,Tunnel33,1228988827
152.49.0.29,cyp-nlr-oob,Tunnel29,1228988827
152.49.0.41,cyp-nlr-oob,Tunnel22,1233222439
137.164.80.84,cyp-nlr-oob,FastEthernet0/0,1329903012
152.49.0.17,cyp-nlr-oob,Tunnel9,1233222439
152.49.0.13,cyp-nlr-oob,Tunnel8,1233222439
152.49.0.27,cyp-nlr-oob,Tunnel27,1228988827
152.49.0.37,cyp-nlr-oob,Tunnel37,1228988827
152.49.0.7,cyp-nlr-oob,Tunnel7,1233222439
152.49.0.9,cyp-nlr-oob,Tunnel6,1233222439
152.49.0.39,cyp-nlr-oob,Tunnel39,1228988827
152.49.0.1,cyp-nlr-oob,Tunnel2,1233222439
137.164.46.163,sol-agg2,GigabitEthernet0/0/0,1283987117
137.164.46.165,sol-agg2,GigabitEthernet0/0/1,1283987117
137.164.46.167,sol-agg2,GigabitEthernet0/0/2,1283987117
137.164.46.174,sol-agg2,GigabitEthernet0/0/3,253402300799
137.164.32.228,sol-agg2,GigabitEthernet0/0/6,253402300799
137.164.42.201,sol-agg2,GigabitEthernet0/0/7,253402300799
137.164.46.176,sol-agg2,GigabitEthernet0/0/8,1237552112
137.164.46.176,sol-agg2,GigabitEthernet0/0/8,1250823928
137.164.1.60,sol-agg2,GigabitEthernet0/0/8,253402300799
137.164.46.178,sol-agg2,GigabitEthernet0/0/9,1237552112
137.164.1.192,sol-agg2,GigabitEthernet0/0/9,253402300799
137.164.16.83,sol-agg2,Loopback0,253402300799
137.164.16.1,sol-agg2,Loopback1,253402300799
137.164.47.168,sol-agg2,GigabitEthernet6/0/0,253402300799
137.164.18.230,sol-agg2,GigabitEthernet0/0/4.10,253402300799
137.164.47.167,sol-agg2,GigabitEthernet5/0/0,253402300799
137.164.22.27,sol-agg2,POS7/0,1283987117
137.164.33.89,sol-agg3,Serial1/1:0,1216926618
137.164.33.85,sol-agg3,Serial1/1:0,1249412724
137.164.46.175,sol-agg3,GigabitEthernet0/2,253402300799
137.164.46.169,sol-agg3,GigabitEthernet0/1,253402300799
137.164.16.126,sol-agg3,Loopback0,253402300799
137.164.33.85,sol-agg3,Serial1/0:0,1216926618
137.164.33.89,sol-agg3,Serial1/0:0,1249412724
137.164.33.20,sol-agg1,Serial3/0:3,1281380713
137.164.32.238,sol-agg1,Serial3/0:1,1281380713
137.164.32.240,sol-agg1,Serial3/0:6,1220929832
137.164.32.238,sol-agg1,Serial3/0:5,1238799898
137.164.22.28,sol-agg1,POS6/0,1224141013
137.164.50.149,sol-agg1,GigabitEthernet1/0/0,1297382726
137.164.50.92,sol-agg1,GigabitEthernet0/0/4.332,1268280326
137.164.47.166,sol-agg1,GigabitEthernet5/0/0,253402300799
137.164.46.172,sol-agg1,GigabitEthernet0/0/9,1343647026
137.164.46.162,sol-agg1,GigabitEthernet0/0/0,1283987117
137.164.46.164,sol-agg1,GigabitEthernet0/0/1,1283987117
137.164.46.166,sol-agg1,GigabitEthernet0/0/2,1283987117
137.164.46.168,sol-agg1,GigabitEthernet0/0/3,253402300799
137.164.41.249,sol-agg1,GigabitEthernet0/0/6,253402300799
137.164.41.161,sol-agg1,GigabitEthernet0/0/7,253402300799
137.164.46.170,sol-agg1,GigabitEthernet0/0/8,1215645016
137.164.1.8,sol-agg1,GigabitEthernet0/0/8,253402300799
137.164.3.88,sol-agg1,GigabitEthernet1/0/0.312,253402300799
137.164.50.149,sol-agg1,GigabitEthernet1/0/0.311,253402300799
137.164.16.82,sol-agg1,Loopback0,253402300799
137.164.16.1,sol-agg1,Loopback1,253402300799
137.164.47.27,sol-agg1,GigabitEthernet7/0/0,253402300799
137.164.18.225,sol-agg1,GigabitEthernet0/0/4.10,253402300799
207.157.147.62,ven-coe,GigabitEthernet6/0/0,1202400691
137.164.32.203,ven-coe,Serial0/1/0,1202400691
137.164.39.45,ven-coe,Loopback0,1202400691
137.164.39.40,ven-coe,Loopback0,253402300799
137.164.32.203,ven-coe,Serial3/0,1218157532
137.164.34.15,ven-coe,Serial3/0,253402300799
137.164.32.89,ven-coe,Serial1/1,1214010401
