Route	Actual_Path_Weight	Optimal_Path_Weight
31033	inf	inf
31034	inf	inf
31035	inf	inf
31036	inf	inf
31037	inf	inf
31038	inf	inf
31039	inf	inf
31040	inf	inf
31041	inf	inf
31042	inf	inf
31043	inf	inf
31044	inf	inf
31045	inf	inf
31046	inf	inf
31047	inf	inf
31048	inf	inf
31049	inf	inf
31050	inf	inf
31051	inf	inf
31052	inf	inf
31053	inf	inf
31054	inf	inf
31055	inf	inf
31056	inf	inf
31057	inf	inf
31058	inf	inf
31059	inf	inf
31060	inf	inf
31061	inf	inf
31062	inf	inf
31063	inf	inf
31064	inf	inf
31065	inf	inf
31066	inf	inf
31067	inf	inf
31068	inf	inf
31069	inf	inf
31070	inf	inf
31071	inf	inf
31072	inf	inf
31073	inf	inf
31074	inf	inf
31075	inf	inf
31076	inf	inf
31077	inf	inf
31078	inf	11430
31079	inf	11430
31080	inf	11430
31081	inf	11430
31082	inf	11430
31083	inf	11430
31084	inf	11430
31085	inf	11430
31086	inf	11430
31087	inf	11430
31088	inf	11430
31089	inf	11430
31090	inf	11430
31091	inf	11430
31092	inf	11430
31093	inf	11430
31094	inf	11430
31095	inf	11430
31096	inf	11430
31097	inf	11430
31098	inf	11430
31099	inf	11430
31100	inf	11430
31101	inf	11430
31102	inf	11430
31103	inf	11430
31104	inf	11430
31105	inf	11430
31106	inf	11430
31107	inf	11430
31108	inf	11430
31109	inf	11430
31110	inf	11430
31111	inf	11430
31112	inf	11430
31113	inf	11430
31114	inf	11430
31115	inf	11430
31116	inf	11430
31117	inf	11430
31118	inf	11430
31119	inf	11430
31120	inf	11430
31121	inf	11430
31122	inf	11430
31123	inf	11430
31124	inf	11430
31125	inf	11430
31126	inf	11430
31127	inf	11430
31128	inf	11430
31129	inf	11430
31130	inf	11430
31131	inf	11430
31132	inf	11430
31133	inf	11430
31134	inf	11430
31135	inf	11430
31136	inf	11430
31137	inf	11430
31138	inf	11430
31139	inf	11430
31140	inf	11430
31141	inf	11430
31142	inf	11430
31143	inf	11430
31144	inf	11430
31145	inf	11430
31146	inf	11430
31147	inf	11430
31148	inf	11430
31149	inf	11430
31150	inf	11430
31151	inf	11430
31152	inf	11430
31153	inf	11430
31154	inf	11430
31155	inf	11430
31156	inf	11430
31157	inf	11430
31158	inf	11430
31159	11430	11430
31160	inf	11430
31161	11430	11430
31162	inf	11430
31163	inf	11430
31164	inf	11430
31165	inf	11430
31166	inf	11430
31167	inf	11430
31168	inf	11430
31169	inf	11430
31170	inf	11430
31171	inf	11430
31172	inf	11430
31173	inf	12399
31174	inf	12399
31175	inf	12399
31176	inf	12399
31177	inf	12399
31178	inf	12399
31179	inf	12399
31180	inf	12399
31181	inf	12399
31182	inf	12399
31183	inf	12399
31184	inf	12399
31185	inf	12399
31186	inf	12399
31187	inf	12399
31188	inf	12399
31189	inf	12399
31190	inf	12399
31191	inf	12399
31192	inf	12399
31193	inf	12399
31194	inf	12399
31195	inf	12399
31196	inf	12399
31197	inf	12399
31198	inf	12399
31199	inf	12399
31200	inf	12399
31201	inf	12399
31202	inf	12399
31203	inf	12399
31204	inf	12399
31205	inf	12399
31206	inf	12399
31207	inf	12399
31208	inf	12399
31209	inf	12399
31210	inf	12399
31211	inf	12399
31212	inf	12399
31213	inf	12399
31214	inf	12399
31215	inf	12399
31216	inf	12399
31217	inf	12399
31218	inf	12399
31219	inf	12399
31220	inf	12399
31221	inf	12399
31222	inf	12399
31223	inf	12399
31224	inf	12399
31225	inf	12399
31226	inf	12399
31227	inf	12399
31228	inf	12399
31229	inf	12399
31230	inf	12399
31231	inf	12399
31232	inf	12399
31233	inf	12399
31234	inf	12399
31235	inf	12399
31236	inf	12399
31237	inf	12399
31238	inf	12399
31239	inf	12399
31240	inf	12399
31241	inf	12399
31242	inf	12399
31243	inf	12399
31244	inf	12399
31245	inf	12399
31246	inf	12399
31247	inf	12399
31248	inf	12399
31249	inf	12399
31250	inf	12399
31251	inf	12399
31252	inf	12399
31253	inf	12399
31254	inf	12399
31255	inf	12399
31256	inf	12399
31257	inf	12399
31258	inf	12399
31259	inf	12399
31260	inf	12399
31261	inf	12399
31262	inf	12399
31263	inf	12399
31264	inf	12399
31265	inf	12399
31266	inf	12399
31267	inf	12399
31268	12399	12399
31269	inf	12399
31270	12399	12399
31271	inf	12399
31272	inf	12399
31273	inf	12399
31274	inf	12399
31275	inf	12399
31276	inf	12399
31277	inf	12399
31278	inf	12399
31279	inf	12399
31280	inf	12399
31281	inf	12399
31282	inf	11310
31283	inf	11310
31284	inf	11310
31285	inf	11310
31286	inf	11310
31287	inf	11310
31288	inf	11310
31289	inf	11310
31290	inf	11310
31291	inf	11310
31292	inf	11310
31293	inf	11310
31294	inf	11310
31295	inf	11310
31296	inf	11310
31297	inf	11310
31298	inf	11310
31299	inf	11310
31300	inf	11310
31301	inf	11310
31302	inf	11310
31303	inf	11310
31304	inf	11310
31305	inf	11310
31306	inf	11310
31307	inf	11310
31308	inf	11310
31309	inf	11310
31310	inf	11310
31311	inf	11310
31312	inf	11310
31313	inf	11310
31314	inf	11310
31315	inf	11310
31316	inf	11310
31317	inf	11310
31318	inf	11310
31319	inf	11310
31320	inf	11310
31321	inf	11310
31322	inf	11310
31323	inf	11310
31324	inf	11310
31325	inf	11310
31326	inf	11310
31327	inf	11310
31328	inf	11310
31329	inf	11310
31330	inf	11310
31331	inf	11310
31332	inf	11310
31333	inf	11310
31334	inf	11310
31335	inf	11310
31336	inf	11310
31337	inf	11310
31338	inf	11310
31339	inf	11310
31340	inf	11310
31341	inf	11310
31342	inf	11310
31343	inf	11310
31344	inf	11310
31345	inf	11310
31346	inf	11310
31347	inf	11310
31348	inf	11310
31349	inf	11310
31350	inf	11310
31351	inf	11310
31352	inf	11310
31353	inf	11310
31354	inf	11310
31355	inf	11310
31356	inf	11310
31357	inf	11310
31358	inf	11310
31359	inf	11310
31360	inf	11310
31361	inf	11310
31362	inf	11310
31363	inf	11310
31364	inf	11310
31365	inf	11310
31366	inf	11310
31367	inf	11310
31368	inf	11310
31369	inf	11310
31370	inf	11310
31371	inf	11310
31372	inf	11310
31373	inf	11310
31374	inf	11310
31375	inf	11310
31376	inf	11310
31377	inf	11310
31378	inf	11310
31379	inf	11310
31380	inf	11310
31381	inf	11310
31382	inf	11310
31383	inf	11310
31384	inf	11310
31385	11310	11310
31386	inf	11310
31387	11310	11310
31388	inf	11310
31389	inf	11310
31390	inf	11310
31391	inf	11310
31392	inf	11310
31393	inf	11310
31394	inf	11310
31395	inf	11310
31396	inf	11310
31397	inf	11310
31398	inf	11310
31399	12099	12099
31400	12099	12099
31401	12099	12099
31402	12099	12099
31403	12099	12099
31404	12099	12099
31405	12099	12099
31406	12099	12099
31407	12099	12099
31408	12099	12099
31409	12099	12099
31410	12099	12099
31411	12099	12099
31412	12099	12099
31413	12099	12099
31414	12099	12099
31415	12099	12099
31416	12099	12099
31417	12099	12099
31418	12099	12099
31419	12099	12099
31420	12099	12099
31421	12099	12099
31422	12099	12099
31423	12099	12099
31424	12099	12099
31425	12099	12099
31426	12099	12099
31427	12099	12099
31428	12099	12099
31429	12099	12099
31430	12099	12099
31431	12099	12099
31432	12099	12099
31433	12099	12099
31434	12099	12099
31435	12099	12099
31436	12099	12099
31437	12099	12099
31438	12099	12099
31439	12099	12099
31440	12099	12099
31441	12099	12099
31442	12099	12099
31443	12099	12099
31444	12099	12099
31445	12099	12099
31446	12099	12099
31447	12099	12099
31448	12099	12099
31449	12099	12099
31450	12099	12099
31451	12099	12099
31452	12099	12099
31453	12099	12099
31454	12099	12099
31455	12099	12099
31456	12099	12099
31457	12099	12099
31458	12099	12099
31459	12099	12099
31460	12099	12099
31461	12099	12099
31462	12099	12099
31463	12099	12099
31464	12099	12099
31465	12099	12099
31466	12099	12099
31467	12099	12099
31468	12099	12099
31469	12099	12099
31470	12099	12099
31471	12099	12099
31472	12099	12099
31473	12099	12099
31474	12099	12099
31475	12099	12099
31476	12099	12099
31477	12099	12099
31478	12099	12099
31479	12099	12099
31480	12099	12099
31481	12099	12099
31482	12099	12099
31483	12099	12099
31484	12099	12099
31485	12099	12099
31486	12099	12099
31487	12099	12099
31488	12099	12099
31489	12099	12099
31490	12099	12099
31491	12099	12099
31492	12099	12099
31493	12099	12099
31494	inf	inf
31495	inf	inf
31496	inf	inf
31497	inf	inf
31498	inf	inf
31499	inf	inf
31500	inf	inf
31501	inf	inf
31502	inf	inf
31503	inf	inf
31504	inf	inf
31505	inf	inf
31506	inf	inf
31507	inf	inf
31508	inf	inf
31509	inf	inf
31510	inf	inf
31511	inf	inf
31512	inf	inf
31513	inf	inf
31514	inf	inf
31515	inf	inf
31516	inf	inf
31517	inf	inf
31518	inf	inf
31519	inf	inf
31520	inf	inf
31521	inf	inf
31522	inf	inf
31523	inf	inf
31524	inf	inf
31525	inf	inf
31526	inf	inf
31527	inf	inf
31528	inf	inf
31529	inf	inf
31530	inf	inf
31531	inf	inf
31532	inf	inf
31533	inf	inf
31534	inf	inf
31535	inf	inf
31536	inf	inf
31537	inf	inf
31538	inf	inf
31539	inf	inf
31540	inf	inf
31541	inf	inf
31542	inf	inf
31543	inf	inf
31544	inf	inf
31545	inf	inf
31546	inf	inf
31547	inf	inf
31548	inf	inf
31549	inf	inf
31550	inf	inf
31551	inf	inf
31552	inf	inf
31553	inf	inf
31554	inf	inf
31555	inf	inf
31556	inf	inf
31557	inf	inf
31558	inf	inf
31559	inf	inf
31560	inf	inf
31561	inf	inf
31562	inf	inf
31563	inf	inf
31564	inf	inf
31565	inf	inf
31566	inf	inf
31567	inf	inf
31568	inf	inf
31569	inf	inf
31570	inf	inf
31571	inf	inf
31572	inf	inf
31573	inf	inf
31574	inf	inf
31575	inf	inf
31576	inf	inf
31577	inf	inf
31578	inf	inf
31579	inf	inf
31580	inf	inf
31581	inf	inf
31582	inf	inf
31583	inf	inf
31584	inf	inf
31585	inf	inf
31586	inf	inf
31587	inf	inf
31588	inf	inf
31589	inf	inf
31590	inf	inf
31591	inf	inf
31592	inf	inf
31593	inf	inf
31594	inf	inf
31595	inf	inf
31596	inf	inf
31597	inf	inf
31598	inf	inf
31599	inf	inf
31600	inf	inf
31601	11100	11100
31602	11100	11100
31603	11100	11100
31604	11100	11100
31605	11100	11100
31606	11100	11100
31607	11100	11100
31608	11100	11100
31609	11100	11100
31610	11100	11100
31611	11100	11100
31612	11100	11100
31613	11100	11100
31614	11100	11100
31615	11100	11100
31616	11100	11100
31617	11100	11100
31618	11100	11100
31619	11100	11100
31620	11100	11100
31621	11100	11100
31622	11100	11100
31623	11100	11100
31624	11100	11100
31625	11100	11100
31626	11100	11100
31627	11100	11100
31628	11100	11100
31629	11100	11100
31630	11100	11100
31631	11100	11100
31632	11100	11100
31633	11100	11100
31634	11100	11100
31635	11100	11100
31636	11100	11100
31637	11100	11100
31638	11100	11100
31639	11100	11100
31640	11100	11100
31641	11100	11100
31642	11100	11100
31643	11100	11100
31644	11100	11100
31645	11100	11100
31646	11100	11100
31647	11100	11100
31648	11100	11100
31649	11100	11100
31650	11100	11100
31651	11100	11100
31652	11100	11100
31653	11100	11100
31654	11100	11100
31655	11100	11100
31656	11100	11100
31657	11100	11100
31658	11100	11100
31659	11100	11100
31660	11100	11100
31661	11100	11100
31662	11100	11100
31663	11100	11100
31664	11100	11100
31665	11100	11100
31666	11100	11100
31667	11100	11100
31668	11100	11100
31669	11100	11100
31670	11100	11100
31671	11100	11100
31672	11100	11100
31673	11100	11100
31674	11100	11100
31675	11100	11100
31676	11100	11100
31677	11100	11100
31678	11100	11100
31679	11100	11100
31680	11100	11100
31681	11100	11100
31682	11100	11100
31683	11100	11100
31684	11100	11100
31685	11100	11100
31686	11100	11100
31687	11100	11100
31688	11100	11100
31689	11100	11100
31690	11100	11100
31691	11100	11100
31692	11100	11100
31693	11100	11100
31694	11100	11100
31695	11100	11100
31696	11100	11100
31697	11100	11100
31698	11100	11100
31699	11100	11100
31700	11100	11100
31701	11100	11100
31702	11100	11100
31703	11100	11100
31704	11100	11100
31705	11100	11100
31706	12100	11100
31707	11100	11100
31708	11100	11100
31709	11100	11100
31710	11100	11100
31711	11100	11100
31712	11100	11100
31713	11100	11100
31714	11100	11100
31715	11100	11100
31716	11100	11100
31717	11100	11100
31718	11100	11100
31719	11100	11100
31720	11100	11100
31721	11100	11100
31722	11100	11100
31723	11100	11100
31724	11100	11100
31725	11100	11100
31726	11100	11100
31727	11100	11100
31728	11100	11100
31729	11100	11100
31730	11100	11100
31731	11100	11100
31732	11100	11100
31733	11100	11100
31734	11100	11100
31735	11100	11100
31736	11100	11100
31737	11100	11100
31738	11100	11100
31739	11100	11100
31740	11100	11100
31741	11100	11100
31742	11100	11100
31743	11100	11100
31744	12100	11100
31745	11100	11100
31746	11100	11100
31747	11100	11100
31748	11100	11100
31749	11100	11100
31750	11100	11100
31751	11100	11100
31752	11100	11100
31753	11100	11100
31754	11100	11100
31755	11100	11100
31756	11100	11100
31757	11100	11100
31758	11100	11100
31759	11100	11100
31760	11100	11100
31761	11100	11100
31762	11100	11100
31763	11100	11100
31764	11100	11100
31765	11100	11100
31766	11100	11100
31767	11100	11100
31768	11100	11100
31769	11100	11100
31770	11100	11100
31771	11100	11100
31772	11100	11100
31773	11100	11100
31774	11100	11100
31775	11100	11100
31776	11100	11100
31777	11100	11100
31778	11100	11100
31779	11100	11100
31780	11100	11100
31781	11100	11100
31782	11100	11100
31783	11100	11100
31784	11100	11100
31785	11100	11100
31786	11100	11100
31787	11100	11100
31788	11100	11100
31789	11100	11100
31790	11100	11100
31791	11100	11100
31792	11100	11100
31793	11100	11100
31794	11100	11100
31795	11100	11100
31796	11100	11100
31797	11100	11100
31798	11100	11100
31799	11100	11100
31800	11100	11100
31801	11100	11100
31802	11100	11100
31803	11100	11100
31804	11100	11100
31805	11100	11100
31806	11100	11100
31807	11100	11100
31808	11100	11100
31809	11100	11100
31810	11100	11100
31811	11100	11100
31812	11100	11100
31813	11100	11100
31814	11100	11100
31815	11100	11100
31816	11100	11100
31817	11100	11100
31818	11100	11100
31819	11100	11100
31820	11100	11100
31821	11100	11100
31822	11100	11100
31823	11100	11100
31824	inf	11420
31825	inf	11420
31826	inf	11420
31827	inf	11420
31828	inf	11420
31829	inf	11420
31830	inf	11420
31831	inf	11420
31832	inf	11420
31833	inf	11420
31834	inf	11420
31835	inf	11420
31836	inf	11420
31837	inf	11420
31838	inf	11420
31839	inf	11420
31840	inf	11420
31841	inf	11420
31842	inf	11420
31843	inf	11420
31844	inf	11420
31845	inf	11420
31846	inf	11420
31847	inf	11420
31848	inf	11420
31849	inf	11420
31850	inf	11420
31851	inf	11420
31852	inf	11420
31853	inf	11420
31854	inf	11420
31855	inf	11420
31856	inf	11420
31857	inf	11420
31858	inf	11420
31859	inf	11420
31860	inf	11420
31861	inf	11420
31862	inf	11420
31863	inf	11420
31864	inf	11420
31865	inf	11420
31866	inf	11420
31867	inf	11420
31868	inf	11420
31869	inf	11420
31870	inf	11420
31871	inf	11420
31872	inf	11420
31873	inf	11420
31874	inf	11420
31875	inf	11420
31876	inf	11420
31877	inf	11420
31878	inf	11420
31879	inf	11420
31880	inf	11420
31881	inf	11420
31882	inf	11420
31883	inf	11420
31884	inf	11420
31885	inf	11420
31886	inf	11420
31887	inf	11420
31888	inf	11420
31889	inf	11420
31890	inf	11420
31891	inf	11420
31892	inf	11420
31893	inf	11420
31894	inf	11420
31895	inf	11420
31896	inf	11420
31897	inf	11420
31898	inf	11420
31899	inf	11420
31900	inf	11420
31901	inf	11420
31902	inf	11420
31903	inf	11420
31904	inf	11420
31905	11420	11420
31906	inf	11420
31907	11420	11420
31908	inf	11420
31909	inf	11420
31910	inf	11420
31911	inf	11420
31912	inf	11420
31913	inf	11420
31914	inf	11420
31915	inf	11420
31916	inf	11420
31917	inf	11420
31918	inf	11420
31919	inf	inf
31920	inf	inf
31921	inf	inf
31922	inf	inf
31923	inf	inf
31924	inf	inf
31925	inf	inf
31926	inf	inf
31927	inf	inf
31928	inf	inf
31929	inf	inf
31930	inf	inf
31931	inf	inf
31932	inf	inf
31933	inf	inf
31934	inf	inf
31935	inf	inf
31936	inf	inf
31937	inf	inf
31938	11010	11010
31939	11010	11010
31940	11010	11010
31941	11010	11010
31942	11010	11010
31943	11010	11010
31944	11010	11010
31945	11010	11010
31946	11010	11010
31947	11010	11010
31948	11010	11010
31949	11010	11010
31950	11010	11010
31951	11010	11010
31952	11010	11010
31953	11010	11010
31954	11010	11010
31955	11010	11010
31956	11010	11010
31957	11010	11010
31958	11010	11010
31959	11010	11010
31960	11010	11010
31961	11010	11010
31962	11010	11010
31963	11010	11010
31964	11010	11010
31965	11010	11010
31966	11010	11010
31967	11010	11010
31968	11010	11010
31969	11010	11010
31970	11010	11010
31971	11010	11010
31972	11010	11010
31973	11010	11010
31974	11010	11010
31975	11010	11010
31976	11010	11010
31977	11010	11010
31978	11010	11010
31979	11010	11010
31980	11010	11010
31981	11010	11010
31982	11010	11010
31983	11010	11010
31984	11010	11010
31985	11010	11010
31986	11010	11010
31987	11010	11010
31988	11010	11010
31989	11010	11010
31990	11010	11010
31991	11010	11010
31992	11010	11010
31993	11010	11010
31994	11010	11010
31995	11010	11010
31996	11010	11010
31997	11010	11010
31998	11010	11010
31999	11010	11010
32000	11010	11010
32001	11010	11010
32002	11010	11010
32003	11010	11010
32004	11010	11010
32005	11010	11010
32006	11010	11010
32007	11010	11010
32008	11010	11010
32009	11010	11010
32010	11010	11010
32011	11010	11010
32012	11010	11010
32013	11010	11010
32014	11010	11010
32015	11010	11010
32016	11010	11010
32017	11010	11010
32018	11010	11010
32019	11010	11010
32020	11010	11010
32021	11010	11010
32022	11010	11010
32023	11010	11010
32024	11010	11010
32025	11010	11010
32026	11010	11010
32027	11010	11010
32028	11010	11010
32029	11010	11010
32030	11010	11010
32031	11010	11010
32032	inf	inf
32033	inf	inf
32034	inf	inf
32035	inf	inf
32036	inf	inf
32037	inf	inf
32038	inf	inf
32039	inf	inf
32040	inf	inf
32041	inf	inf
32042	inf	inf
32043	inf	inf
32044	inf	inf
32045	inf	inf
32046	inf	inf
32047	inf	inf
32048	inf	inf
32049	inf	inf
32050	inf	inf
32051	inf	inf
32052	inf	inf
32053	inf	inf
32054	inf	inf
32055	inf	inf
32056	inf	inf
32057	inf	inf
32058	inf	inf
32059	inf	inf
32060	11000	11000
32061	11000	11000
32062	11000	11000
32063	11000	11000
32064	11000	11000
32065	11000	11000
32066	11000	11000
32067	11000	11000
32068	11000	11000
32069	11000	11000
32070	11000	11000
32071	11000	11000
32072	11000	11000
32073	11000	11000
32074	11000	11000
32075	11000	11000
32076	11000	11000
32077	11000	11000
32078	11000	11000
32079	11000	11000
32080	11000	11000
32081	11000	11000
32082	11000	11000
32083	11000	11000
32084	11000	11000
32085	11000	11000
32086	11000	11000
32087	11000	11000
32088	11000	11000
32089	11000	11000
32090	11000	11000
32091	11000	11000
32092	11000	11000
32093	11000	11000
32094	11000	11000
32095	11000	11000
32096	11000	11000
32097	11000	11000
32098	11000	11000
32099	11000	11000
32100	11000	11000
32101	11000	11000
32102	11000	11000
32103	11000	11000
32104	11000	11000
32105	11000	11000
32106	11000	11000
32107	11000	11000
32108	11000	11000
32109	11000	11000
32110	11000	11000
32111	11000	11000
32112	11000	11000
32113	11000	11000
32114	11000	11000
32115	11000	11000
32116	11000	11000
32117	11000	11000
32118	11000	11000
32119	11000	11000
32120	11000	11000
32121	11000	11000
32122	11000	11000
32123	11000	11000
32124	11000	11000
32125	11000	11000
32126	11000	11000
32127	11000	11000
32128	11000	11000
32129	11000	11000
32130	11000	11000
32131	11000	11000
32132	11000	11000
32133	11000	11000
32134	11000	11000
32135	11000	11000
32136	11000	11000
32137	11000	11000
32138	11000	11000
32139	11000	11000
32140	11000	11000
32141	11000	11000
32142	11000	11000
32143	11000	11000
32144	11000	11000
32145	11000	11000
32146	11000	11000
32147	11000	11000
32148	11000	11000
32149	11000	11000
32150	11000	11000
32151	11000	11000
32152	11000	11000
32153	11000	11000
32154	11000	11000
32155	inf	23418
32156	inf	23418
32157	inf	23418
32158	inf	23418
32159	inf	23418
32160	inf	23418
32161	inf	23418
32162	inf	23418
32163	inf	23418
32164	inf	23418
32165	inf	23418
32166	inf	23418
32167	inf	23418
32168	inf	23418
32169	inf	23418
32170	inf	23418
32171	inf	23418
32172	inf	23418
32173	inf	23418
32174	inf	23418
32175	inf	23418
32176	inf	23418
32177	inf	23418
32178	inf	23418
32179	inf	23418
32180	inf	23418
32181	inf	23418
32182	inf	23418
32183	inf	23418
32184	inf	23418
32185	inf	23418
32186	inf	23418
32187	inf	23418
32188	inf	23418
32189	inf	23418
32190	inf	23418
32191	inf	23418
32192	inf	23418
32193	inf	23418
32194	inf	23418
32195	inf	23418
32196	inf	23418
32197	inf	23418
32198	inf	23418
32199	inf	23418
32200	inf	23418
32201	inf	23418
32202	inf	23418
32203	inf	23418
32204	inf	23418
32205	inf	23418
32206	inf	23418
32207	inf	23418
32208	inf	23418
32209	inf	23418
32210	inf	23418
32211	inf	23418
32212	inf	23418
32213	inf	23418
32214	inf	23418
32215	inf	23418
32216	inf	23418
32217	inf	23418
32218	inf	23418
32219	inf	23418
32220	inf	23418
32221	inf	23418
32222	inf	23418
32223	inf	23418
32224	inf	23418
32225	inf	23418
32226	inf	23418
32227	inf	23418
32228	inf	23418
32229	inf	23418
32230	inf	23418
32231	inf	23418
32232	inf	23418
32233	inf	23418
32234	inf	23418
32235	inf	23418
32236	32398	23418
32237	inf	23418
32238	32398	23418
32239	inf	23418
32240	inf	23418
32241	inf	23418
32242	inf	23418
32243	inf	23418
32244	inf	23418
32245	inf	23418
32246	inf	23418
32247	inf	23418
32248	inf	23418
32249	inf	23418
32250	12099	12099
32251	12099	12099
32252	12099	12099
32253	12099	12099
32254	12099	12099
32255	12099	12099
32256	12099	12099
32257	12099	12099
32258	12099	12099
32259	12099	12099
32260	12099	12099
32261	12099	12099
32262	12099	12099
32263	12099	12099
32264	12099	12099
32265	12099	12099
32266	12099	12099
32267	12099	12099
32268	12099	12099
32269	12099	12099
32270	12099	12099
32271	12099	12099
32272	12099	12099
32273	12099	12099
32274	12099	12099
32275	12099	12099
32276	12099	12099
32277	12099	12099
32278	12099	12099
32279	12099	12099
32280	12099	12099
32281	12099	12099
32282	12099	12099
32283	12099	12099
32284	12099	12099
32285	12099	12099
32286	12099	12099
32287	12099	12099
32288	12099	12099
32289	12099	12099
32290	12099	12099
32291	12099	12099
32292	12099	12099
32293	12099	12099
32294	12099	12099
32295	12099	12099
32296	12099	12099
32297	12099	12099
32298	12099	12099
32299	12099	12099
32300	12099	12099
32301	12099	12099
32302	12099	12099
32303	12099	12099
32304	12099	12099
32305	12099	12099
32306	12099	12099
32307	12099	12099
32308	12099	12099
32309	12099	12099
32310	12099	12099
32311	12099	12099
32312	12099	12099
32313	12099	12099
32314	12099	12099
32315	12099	12099
32316	12099	12099
32317	12099	12099
32318	12099	12099
32319	12099	12099
32320	12099	12099
32321	12099	12099
32322	12099	12099
32323	12099	12099
32324	12099	12099
32325	12099	12099
32326	12099	12099
32327	12099	12099
32328	12099	12099
32329	12099	12099
32330	12099	12099
32331	12099	12099
32332	12099	12099
32333	12099	12099
32334	12099	12099
32335	12099	12099
32336	12099	12099
32337	12099	12099
32338	12099	12099
32339	12099	12099
32340	12099	12099
32341	12099	12099
32342	12099	12099
32343	inf	12099
32344	inf	12099
32345	inf	12099
32346	12099	12099
32347	12099	12099
32348	12099	12099
32349	12099	12099
32350	12099	12099
32351	12099	12099
32352	12099	12099
32353	12099	12099
32354	12099	12099
32355	12099	12099
32356	12099	12099
32357	12099	12099
32358	12099	12099
32359	12099	12099
32360	12099	12099
32361	12099	12099
32362	12099	12099
32363	12099	12099
32364	12099	12099
32365	12099	12099
32366	12099	12099
32367	12099	12099
32368	12099	12099
32369	12099	12099
32370	inf	12299
32371	inf	12299
32372	inf	12299
32373	inf	12299
32374	inf	12299
32375	inf	12299
32376	inf	12299
32377	inf	12299
32378	inf	12299
32379	inf	12299
32380	inf	12299
32381	inf	12299
32382	inf	12299
32383	inf	12299
32384	inf	12299
32385	inf	12299
32386	inf	12299
32387	inf	12299
32388	inf	12299
32389	inf	12299
32390	inf	12299
32391	inf	12299
32392	inf	12299
32393	inf	12299
32394	inf	12299
32395	inf	12299
32396	inf	12299
32397	inf	12299
32398	inf	12299
32399	inf	12299
32400	inf	12299
32401	inf	12299
32402	inf	12299
32403	inf	12299
32404	inf	12299
32405	inf	12299
32406	inf	12299
32407	inf	12299
32408	inf	12299
32409	inf	12299
32410	inf	12299
32411	inf	12299
32412	inf	12299
32413	inf	12299
32414	inf	12299
32415	inf	12299
32416	inf	12299
32417	inf	12299
32418	inf	12299
32419	inf	12299
32420	inf	12299
32421	inf	12299
32422	inf	12299
32423	inf	12299
32424	inf	12299
32425	inf	12299
32426	inf	12299
32427	inf	12299
32428	inf	12299
32429	inf	12299
32430	inf	12299
32431	inf	12299
32432	inf	12299
32433	inf	12299
32434	inf	12299
32435	inf	12299
32436	inf	12299
32437	inf	12299
32438	inf	12299
32439	inf	12299
32440	inf	12299
32441	inf	12299
32442	inf	12299
32443	inf	12299
32444	inf	12299
32445	inf	12299
32446	inf	12299
32447	inf	12299
32448	inf	12299
32449	inf	12299
32450	inf	12299
32451	inf	12299
32452	inf	12299
32453	inf	12299
32454	inf	12299
32455	inf	12299
32456	inf	12299
32457	inf	12299
32458	inf	12299
32459	12299	12299
32460	inf	12299
32461	12299	12299
32462	inf	12299
32463	inf	12299
32464	inf	12299
32465	inf	12299
32466	inf	12299
32467	inf	12299
32468	inf	12299
32469	inf	12299
32470	inf	12299
32471	inf	12299
32472	inf	12299
32473	inf	14399
32474	inf	14399
32475	inf	14399
32476	inf	14399
32477	inf	14399
32478	inf	14399
32479	inf	14399
32480	inf	14399
32481	inf	14399
32482	inf	14399
32483	inf	14399
32484	inf	14399
32485	inf	14399
32486	inf	14399
32487	inf	14399
32488	inf	14399
32489	inf	14399
32490	inf	14399
32491	inf	14399
32492	inf	14399
32493	inf	14399
32494	inf	14399
32495	inf	14399
32496	inf	14399
32497	inf	14399
32498	inf	14399
32499	inf	14399
32500	inf	14399
32501	inf	14399
32502	inf	14399
32503	inf	14399
32504	inf	14399
32505	inf	14399
32506	inf	14399
32507	inf	14399
32508	inf	14399
32509	inf	14399
32510	inf	14399
32511	inf	14399
32512	inf	14399
32513	inf	14399
32514	inf	14399
32515	inf	14399
32516	inf	14399
32517	inf	14399
32518	inf	14399
32519	inf	14399
32520	inf	14399
32521	inf	14399
32522	inf	14399
32523	inf	14399
32524	inf	14399
32525	inf	14399
32526	inf	14399
32527	inf	14399
32528	inf	14399
32529	inf	14399
32530	inf	14399
32531	inf	14399
32532	inf	14399
32533	inf	14399
32534	inf	14399
32535	inf	14399
32536	inf	14399
32537	inf	14399
32538	inf	14399
32539	inf	14399
32540	inf	14399
32541	inf	14399
32542	inf	14399
32543	inf	14399
32544	inf	14399
32545	inf	14399
32546	inf	14399
32547	inf	14399
32548	inf	14399
32549	inf	14399
32550	inf	14399
32551	inf	14399
32552	inf	14399
32553	inf	14399
32554	inf	14399
32555	inf	14399
32556	inf	14399
32557	inf	14399
32558	inf	14399
32559	inf	14399
32560	inf	14399
32561	inf	14399
32562	inf	14399
32563	inf	14399
32564	inf	14399
32565	inf	14399
32566	inf	14399
32567	inf	14399
32568	inf	14399
32569	inf	14399
32570	inf	14399
32571	inf	14399
32572	inf	14399
32573	inf	14399
32574	inf	2400
32575	inf	14399
32576	inf	14399
32577	inf	14399
32578	inf	14399
32579	inf	14399
32580	inf	14399
32581	inf	14399
32582	inf	14399
32583	inf	14399
32584	inf	14399
